Track Name,Artist Name,URI,Lyrics
Speechless (Full),Naomi Scott,spotify:track:0XPsOSYzDJZJArevQNm2AR,"['Swallowing sand, left with nothing to say', 'My voice drowned out in the thunder', ""But I won't cry"", ""And I won't start to crumble"", 'Whenever they try', 'To shut me or cut me down', ""I won't be silenced"", ""You can't keep me quiet"", ""Won't tremble when you try it"", ""All I know is I won't go speechless"", ""'Cause I'll breathe"", 'When they try to suffocate me', ""Don't you underestimate me"", ""'Cause I know that I won't go speechless"", 'Written in stone', 'Every rule, every word', 'Centuries old and unbending', '""Stay in your place""', '""Better seen and not heard""', 'But now that story is ending', ""'Cause I"", 'I cannot start to crumble', 'So come on and try', 'Try to shut me and cut me down', ""I won't be silenced"", ""You can't keep me quiet"", ""Won't tremble when you try it"", ""All I know is I won't go speechless, speechless"", 'Let the storm in', 'I cannot be broken', ""No, I won't live unspoken"", ""'Cause I know that I won't go speechless"", 'Try to lock me in this cage', ""I won't just lay me down and die"", 'I will take these broken wings', 'And watch me burn across the sky', 'Hear the echo saying:', ""I won't be silenced"", 'Though you wanna see me tremble when you try it', ""All I know is I won't go speechless, speechless"", ""'Cause I'll breathe"", 'When they try to suffocate me', ""Don't you underestimate me"", ""'Cause I know that I won't go speechless""]"
A Dream Is a Wish Your Heart Makes,Lily James,spotify:track:3s6nfqfT6kyLBT10vs0M4l,"['In dreams you will lose your heartaches', 'Whatever you wish for, you keep', 'Have faith in your dreams and someday', 'Your rainbow will come smiling through', 'No matter how your heart is grieving', 'If you keep on believing']"
When You Wish Upon A Star,Cynthia Erivo,spotify:track:1fb6MBRagJq42pzMMFYhHf,"['Anything your heart desires', 'Will come to you', 'If your heart is in your dream', 'No request is too extreme', 'When you wish upon a star', 'As dreamers do', 'Fate is kind', 'She brings to those who love', 'The sweet fulfillment of', 'Their secret longing', 'Like a bolt out of the blue', 'Fate steps in and sees you through', 'When you wish upon a star']"
Love,Nancy Adams,spotify:track:3M6YfoPwvvTHK1mnCQmqHI,"[""Now you're all grown up inside of me"", 'Oh, how fast those moments flee', 'Once we watched a lazy world go by', 'Now the days seem to fly', ""Life is brief, but when it's gone"", 'Love goes on and on', 'Love will live', 'Love will last', 'Love goes on and on and on', 'Once we watched a lazy world go by', 'Now the days seem to fly', ""Life is brief, but when it's gone""]"
Some Day My Prince Will Come,Adriana Caselotti,spotify:track:0E2ARPr6Anq8l4dwsu8hbP,"['And she fell in love.\xa0', 'Was it hard to do?', 'Well, it was very easy. Anyone could see that the Prince was charming. The only one for me.\xa0', 'Was he strong and handsome?', 'Was he big and tall?', ""There's nobody like him, anywhere at all.\xa0"", 'Did he say he loved ya?', 'Did he steal a kiss?', 'He was so romantic, I could not resist', 'Someday my prince will come', ""Someday we'll meet again"", ""And away to his castle we'll go"", 'To be happy forever I know', 'Someday when spring is here', ""We'll find our love anew"", 'And the birds will sing', 'And wedding bells will ring']"
Some Things Never Change,Kristen Bell,spotify:track:4Xbotg4PCLJw9cDx2dtZLK,"['And the clouds are\u2005moving\u2005on with every\u2005autumn breeze', 'Peter Pumpkin just became fertilizer', 'And\u2005my leaf’s a little sadder and wiser', ""That's why I rely on certain certainties"", 'Yes, some things never change', 'Like the feel of your hand in mine', 'Some things stay the same', 'Like how we get along just fine', ""Like an old stone wall that'll never fall"", 'Some things are always true', 'Some things never change', 'Like how I’m holding on tight to you', 'The leaves are already falling', 'Sven, it feels like the future is calling', 'You might also like(as Sven)', ""Are you telling me tonight you're gonna get down on one knee?"", '(as himself)', ""Yeah, but I'm really bad at planning these things out"", 'Like candlelight and pulling of rings out', '(as Sven)', 'Maybe you should leave all the romantic stuff to me', '(as himself)', 'Yeah, some things never change', 'Like the love that I feel for her', 'Some things stay the same', 'Like how reindeers are easier', 'But if I commit and I go for it', ""I'll know what to say and do"", 'Right?', '(as Sven)', 'Some things never change', '(as himself)', 'Sven, the pressure is all on you', 'The winds are restless', ""Could that be why I'm hearing this call?"", 'Is something coming?', ""I'm not sure I want things to change at all"", 'These days are precious', ""Can't let them slip away"", ""I can't freeze this moment"", 'But I can still go out and seize this day', 'Ah-ah-ah-ah-ah-ah', 'The wind blows a little bit colder', 'And you all look a little bit older', 'It’s time to count our blessings', 'Beneath an autumn sky', 'We’ll always live in a kingdom of plenty', 'That stands for the good of the many', 'And I promise you the flag of Arendelle will always fly', 'Our flag will always fly', 'Our flag will always fly (Our flag will always fly)', 'Some things never change', 'Turn around and the time has flown', 'Some things stay the same', 'Though the future remains unknown', 'May our good luck last', 'May our past be past', ""Time's moving fast, it’s true"", 'Some things never change', ""And I'm holding on tight to you"", 'Holding on tight to you', 'Holding on tight to you', 'Holding on tight to you']"
Remember Me (Dúo),Miguel,spotify:track:3pCgIUkmRHKydu9HE03QKY,"[""For even if I'm far away, I hold you in my heart"", 'I sing a secret song to you each night we are apart', 'Remember me, though I have to travel far', 'Remember me, each time you hear a sad guitar', ""Know that I'm with you the only way that I can be"", ""Until you're in my arms again, remember me"", 'Que nuestra canción no deje de latir', 'Solo con tu amor yo puedo existir', 'Recuérdame', 'Que nuestra canción no deje de latir', 'Solo con tu amor yo puedo existir', 'Recuérdame, si en tu mente vivo estoy', 'Recuérdame, mis sueños yo te doy', 'Te llevo en mi corazón y te acompañaré', 'Unidos en nuestra canción, contigo ahí estaré', 'Recuérdame, si sola crees estar', 'Recuérdame, y mi cantar te irá a abrazar', 'Aún en la distancia nunca vayas a olvidar', 'Que yo contigo siempre voy, recuérdame', 'If you close your eyes and let the music play', ""Keep our love alive, I'll never fade away"", 'If you close your eyes and let the music play', ""Keep our love alive, I'll never fade away"", 'If you close your eyes and let the music play', ""Keep our love alive, I'll never fade away"", 'Remember me, for I will soon be gone', 'Remember me, and let the love we have live on', ""And know that I'm with you the only way that I can be"", ""So, until you're in my arms again, remember me"", 'Que nuestra canción no deje de latir', 'Solo con tu amor yo puedo existir', 'Remember me', 'Que nuestra canción no deje de latir', 'Solo con tu amor yo puedo existir']"
A Star Is Born,Cheryl Freeman,spotify:track:64Eug7tFE4KWJNQUE73BGe,"['(A star is born)', 'Honey, hit us with a Hallelu', ""The kid came shinin' through"", 'Girl, sing the song', 'Come blow your horn', 'A star is born', ""He's a hero who can please the crowd"", '(A star is born)', 'Come on everybody, shout out loud', '(A star is born)', 'Just remember in the darkest hour', ""Within your heart's the power"", 'For making you a hero too', ""So don't lose hope when you're forlorn"", 'Just keep your eyes upon the skies', 'Every night a star is, right in sight is', 'Burning bright, a star is born', 'Like a beacon in the cold dark night', 'A star is born', 'Told ya everything would turn out right', 'A star is born', 'Just when everything was all at sea', 'The boy made history', 'The bottom line, he sure can shine', 'You might also likeHis rising sign is Capricorn', 'He knew how to', 'He had a clue', 'Telling you a star is born', ""Here's a hero who can please a crowd"", '(A star is born)', 'Come on everybody, shout out loud', '(A star is born)', 'Just remember in the darkest hour', ""Within your heart's the power"", 'For making you a hero too', ""So don't lose hope when you're forlorn"", 'Just keep your eyes upon the skies', 'Every night a star is, right in sight a star is']"
A Girl Worth Fighting For,Lea Salonga,spotify:track:3wjgPeXocinhLyPL37p70e,"['Like the pounding beat, our aching feet', ""Aren't easy to ignore"", 'Hey! Think of instead', 'A girl worth fighting for', 'Huh?', ""That's what I said!"", 'A girl worth fighting for', 'I want her paler than the moon', 'With eyes that shine like stars', 'My girl will marvel at my strength', 'Adore my battle scars', ""I couldn't care less what she'll wear or what she looks like"", 'It all depends on what she cooks like', '(spoken)', 'Beef, pork, chicken, mmm', 'Bet the local girls thought you were quite the charmer', ""And I'll bet the ladies love a man in armor"", 'You can guess what we have missed the most', 'Since we went off to war', 'What do we want?', 'A girl worth fighting for', 'My girl will think I have no faults', ""That I'm a major find"", ""Uh, how 'bout a girl who's got a brain"", 'Who always speaks her mind?', 'Nah!', 'My manly ways and turn of phrase are sure to thrill her', ""He thinks he's such a lady killer"", ""I've a girl back home who's unlike any other"", ""Yeah, the only girl who'd love him is his mother"", 'But when we come home in victory', ""They'll line up at the door"", 'What do we want?', 'A girl worth fighting for', 'Wish that I had', 'A girl worth fighting for']"
Try Everything,Shakira,spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,"['Oh-oh-oh-oh-oh', 'Oh-oh-oh-oh-oh', 'I messed up tonight, I lost another fight', ""I still mess up, but I'll just start again"", 'I keep falling down, I keep on hitting the ground', ""But I always get up now to see what's next"", ""Birds don't just fly, they fall down and get up"", 'Nobody learns without getting it wrong', ""I won't give up, no, I won't give in"", ""Till I reach the end and then I'll start again"", ""No, I won't leave, I wanna try everything"", 'I wanna try even though I could fail', ""I won't give up, no, I won't give in"", ""Till I reach the end and then I'll start again"", ""No, I won't leave, I wanna try everything"", 'I wanna try even though I could fail', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh', ""Look how far you've come, you filled your heart with love"", ""Baby, you've done enough, take a deep breath"", ""Don't beat yourself up, don't need to run so fast"", 'Sometimes we come last, but we did our best', ""I won't give up, no, I won't give in"", ""Till I reach the end and then I'll start again"", ""No, I won't leave, I wanna try everything"", 'I wanna try even though I could fail', ""I won't give up, no, I won't give in"", ""Till I reach the end and then I'll start again"", ""No, I won't leave, I wanna try everything"", 'I wanna try even though I could fail', ""I'll keep on making those new mistakes"", ""I'll keep on making them every day"", 'Those new mistakes', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh (Try everything)', 'Oh-oh-oh-oh-oh']"
When I Am Older,Josh Gad,spotify:track:1Tt7zr1yDbKbT8L4jzSZ74,"['Someday, I will see\u2005that\u2005this makes sense', ""One\u2005day when I'm old and wise"", ""I'll\u2005think back and realize"", 'That these were all completely normal events', 'Ah', ""I'll have all the answers when I'm older"", ""Like why we're in this dark enchanted wood"", 'I know in a couple years', 'These will seem like childish fears', ""And so I know this isn't bad, it's good"", 'Excuse me', 'Growing up means adapting', 'Puzzling out your world and your place', ""When I'm more mature, I'll feel totally secure"", 'Being watched by something with a creepy, creepy face', 'Ah, ah', 'See, that will all make sense when I am older', ""So there's no need to be terrified or tense"", ""I'll just dream about a time"", ""When I'm in my agéd prime"", ""'Cause when you're older"", 'Absolutely everything makes sense']"
We're All In This Together,High School Musical Cast,spotify:track:0cqNGWvuukhCiKvEX7utys,"['Together, everyone', 'Together, together', ""Come on, let's have some fun"", ""Together, we're there for"", 'Each other every time', 'Together, together', ""Come on, let's do this right"", ""Here and now, it's time for celebration"", 'I finally figured out (yeah, yeah)', 'That all our dreams (Uh) have no limitations', ""That's what it's all about (Come on, now)"", 'Everyone (Oh) is special in their own way', 'We make each other strong (We make each other strong)', ""We're not the same, we're different in a good way"", ""Together's where we belong"", ""We're all in this together"", ""Once we know that we are, we're all stars"", 'And we see that', ""We're all in this together"", 'And it shows when we stand hand in hand', 'Make our dreams come true', 'Everybody now', 'Together, together', 'Together, everyone', 'Together, together', ""Come on, let's have some fun"", ""Together, we're there for"", 'Each other every time', 'Together, together', ""Come on, let's do this right"", ""We're all here (Yeah) and speakin' out with one voice"", ""We're gonna rock the house, yeah, yeah (Rock the house)"", ""The party's on (Oh)"", 'Now everybody make some noise', 'Come on, scream and shout', ""We've arrived (Arrived)"", 'Because we stuck together', 'Champions one and all', ""We're all in this together (Together)"", ""Once we know that we are, we're all stars (That we are)"", 'And we see that', ""We're all in this together (Oh)"", 'And it shows when we stand hand in hand', 'Make our dreams come—', ""We're all in this together (Together)"", 'When we reach, (Oh) we can fly, know inside', 'We can make it (Hey)', ""We're all in this together (Everyone)"", ""Once we see there's a chance that we have"", 'And we take it', 'Wildcats, sing along', ""Yeah, you really got it goin' on"", 'Wildcats in the house', 'Everybody say it now', 'Wildcats everywhere', 'Wave your hands up in the air', ""That's the way we do it, let's get to it"", 'Time to show the world', 'Hey, ho', 'Hey, ho, alright, here we go', ""We're all in this together (Oh)"", ""Once we know that we are, we're all stars (That we are)"", 'And we see that (We see that)', ""We're all in this together (Together, ooh, yeah)"", 'And it shows when we stand hand in hand', 'Make our dreams come true', ""We're all in this together"", 'When we reach, we can fly, know inside', 'We can make it', ""We're all in this together (All)"", ""Once we see there's a chance that we have"", 'And we take it', 'Wildcats everywhere', 'Wave your hands up in the air', ""That's the way we do it, let's get to it""]"
Friend Like Me,Will Smith,spotify:track:5f2TWu6R2YYCJtLQ0fP78H,"['Back up! Uh-oh! Watch out! Unh!', 'You done wound me up!', ""'Boutta show you what I'm workin' with, unh!"", 'Well, Ali Baba, he had them forty thieves', 'Scheherazade had a thousand tales', ""But, master, you're in luck because up your sleeves"", 'You got a brand of magic never fails', 'You got some power in your corner now', 'Heavy ammunition in your camp', 'You got some punch, pizazz, yahoo, and how?', 'All you gotta do is rub that lamp', ""And then I'll say"", ""Mister– Man, what's your name? Whatever–"", 'What will your pleasure be?', ""Let me take your order, I'll jot it down"", ""You ain't never had a friend like me"", 'Life is your restaurant', ""And I'm your maitre d'"", 'Come, whisper to me whatever it is you want', ""You ain't never had a friend like me"", 'We pride ourselves on service', 'You the boss, the king, the shah!', ""Say what you wish, it's yours! True dish"", 'How about a little more baklava?', 'Have some of column A', 'Try all of column B', ""I'm in the mood to help you, dude"", ""You ain't never had a friend like me"", 'Oh! Unh!', ""It's the big part, watch out!"", ""It's the big part, oh!"", 'Can your friends do this?', 'Can your friends do that?', 'Can your friends pull this', 'Outta they little hat?', 'Can your friends go–', ""I'm the genie of the lamp"", 'I can sing, rap, dance, if you give me a chance, oh!', ""Don't sit there buggy-eyed"", ""I'm here to answer all your midday prayers"", 'You got me bona fide, certified', ""You got a genie for your charge d'affaires"", 'I got a powerful urge to help you out', ""So what's your wish? I really wanna know"", ""You got a list that's three miles long, no doubt"", 'Well, all you gotta do is rub like so', 'Mister–', 'Aladdin', 'Yes!', 'One wish or two or three', ""Well, I'm on the job, you big nabob"", ""You ain't never had a friend, never had a friend, you ain't"", 'Never had a friend, never had a friend', ""You ain't never (Never!)"", 'Had a (Had a)', 'Friend (Friend)', 'Like (Like)', 'Me!']"
Loyal Brave True,Christina Aguilera,spotify:track:6GJ9seY4zx11sHMX9xsH6h,"['I see a clearer view', 'All for my family', ""Reason I'm breathing"", 'Everything\u2005to\u2005lose', 'Should I ask\u2005myself in the water', 'What a warrior\u2005would do?', 'Tell me underneath my armor', 'Am I loyal, brave and true?', 'Am I loyal, brave and true?', 'Losing is easy', 'Winning takes bravery', 'I am a tiger’s fool', 'Out in the open', 'No one to save me', 'The kindest of whispers are cruel', 'Should I ask myself in the water', 'What a warrior would do?', 'Tell me underneath my armor', 'Am I loyal, brave and true?', 'Am I loyal, brave and true?', 'Cold is the morning', 'Warm is the dream', 'Chasing the answers', ""'Til I can't sleep"", 'Will I be stronger', 'Or will I be weak', 'When you’re not with me?', 'Who am I without my armor', ""Standing in my father's shoes?"", ""All I know is that it's harder""]"
The Bare Necessities,Phil Harris,spotify:track:7h5crXBSY5SSpXRIlklv74,"['The simple bare necessities', 'Forget about your worries and your strife', 'I mean the bare necessities', ""Old Mother Nature's recipes"", 'That bring the bare necessities of life', 'Wherever I wander, wherever I roam', ""I couldn't be fonder of my big home"", ""The bees are buzzin' in the tree"", 'To make some honey just for me', 'When you look under the rocks and plants', 'And take a glance at the fancy ants', 'Then maybe try a few', 'You eat ants?', 'Hahaha, you gotta believe it', ""And you're gonna love the way they tickle"", 'Mowgli, look out!', 'The bare necessities of life will come to you (When?)', ""They'll come to you"", 'Look for the bare necessities', 'The simple bare necessities', 'Forget about your worries and your strife', 'I mean the bare necessities', ""That's why a bear can rest at ease"", 'With just the bare necessities of life', 'Now when you pick a pawpaw', 'Or a prickly pear (Ow!)', 'And you prick a raw paw', 'Well, next time beware', ""Don't pick the prickly pear by the paw"", 'When you pick a pear', 'Try to use the claw', ""But you don't need to use the claw"", 'When you pick a pear of the big pawpaw', 'Have I given you a clue?', '(Golly, thanks Baloo!)', 'Paw-paw, ha! Of all the silly gibberish', ""C'mon Baggy, get with the beat!"", 'The bare necessities of life will come to you', ""(They'll come to me!)"", ""They'll come to you"", ""How about scratchin' that ol' left shoulder while you're up there, Mowgli?"", ""Now just a hair lower.. There, right there. That's it. Ahh.."", ""This is beautiful. That's good. Kid, we've got to get to a tree"", 'This calls for some big scratch!', ""You're lots of fun, Baloo!"", ""Right on it.. Yeah! That's delicious! Oh, ooo! Just a little bit--"", 'Mmm.. yeah.. ha-ha.. ooo', 'Mm... mmm... ha-ha.. ooo. yeah!', ""Oh man, this is really livin'"", 'So just try and relax, yeah, cool it', 'Fall apart in my backyard', ""'Cause let me tell you something, little britches"", 'If you act like that bee acts, uh-uh', ""You're working too hard"", ""And don't spend your time lookin' around"", ""For something you want that can't be found"", 'When you find out you can live without it', ""And go along not thinkin' about it"", ""I'll tell you something true"", 'The bare necessities of life will come to you', 'Ahh.. I give up. Well I hope his luck holds out', ""Mowgli, how 'bout you singing?"", 'Look for the bare necessities', 'The simple bare necessities', 'Forget about your worries and your strife', '(Yeah, man!)', 'I mean the bare necessities', ""Old Mother Nature's recipes"", 'That bring the bare necessities of life', '(Yeah!)', 'With just the bare necessities of life']"
I Just Can't Wait to Be King,JD McCrary,spotify:track:2xUdYfY3LpJb4Iv37RypnO,"[""Well I've never seen a king of beasts"", 'With quite so little hair', ""I'm gonna be the main event"", 'Like no king was before', ""I'm brushing up on looking down"", 'Working on my roar!', 'Whoa, thus far a rather uninspiring thing', ""Oh I just can't wait to be king"", 'You have a rather long way to go, young master, if you think—', 'No one saying, ""Do this""', 'Now when I said that—', 'No one saying ""Be there""', 'What I meant was—', 'No one saying, ""Stop that""', 'No one saying, ""See here""', 'Now, see here', 'Free to run around all day', ""Well that's definitely out"", 'Free to do it all my way', ""I think it's time that you and I arranged a heart to heart"", ""Kings don't need advice from little hornbills for a start"", 'If this is where the monarchy is headed, count me out', ""Out of service, out of Africa, I wouldn't hang about"", 'This child is getting wildly out of wing, Simba', ""Oh, I just can't wait to be king"", 'Everybody look left', 'Everybody look right', ""Everywhere you look, I'm standing in the spotlight (Not yet!)"", 'Let every creature go for broke and sing', ""Let's hear it in the herd, on the wing"", ""It's gonna be King Simba's finest fling"", ""Oh, I just can't wait to be king"", ""Oh, he just can't wait to be king"", ""Oh, I just can't wait (Just can't wait)""]"
Poor Unfortunate Souls,Pat Carroll,spotify:track:7zsw78LtXUD7JfEwH64HK2,"[""My dear, sweet child. That's what I do. It's what I live for. To help unfortunate merfolk, like yourself. Poor souls with no one else to turn to.\xa0"", '(sung)', ""I admit that, in the past, I've been a nasty"", ""They weren't kidding when they called me, well, a witch"", ""But you'll find that nowadays"", ""I've mended all my ways"", 'Repented, seen the light, and made a switch', '(spoken)', 'True? Yes.\xa0', '(sung)', 'And I fortunately know a little magic', ""It's a talent that I always have possessed"", ""And here lately, please don't laugh"", 'I use it on behalf of the miserable, lonely, and depressed', '(spoken)', 'Pathetic.\xa0', 'You might also like(sung)', 'Poor unfortunate souls', 'In pain, in need', 'This one longing to be thinner', 'That one wants to get the girl', 'And do I help them? Yes, indeed', 'Those poor unfortunate souls', 'So sad, so true', 'They come flocking to my cauldron', 'Crying, ""Spells, Ursula, please!""', 'And I help them! Yes, I do', ""Now, it's happened once or twice"", ""Someone couldn't pay the price"", ""And I'm afraid I had to rake 'em 'cross the coals"", ""Yes, I've had the odd complaint"", ""But on the whole, I've been a saint"", 'To those poor unfortunate souls', '(spoken)', ""Now, here's the deal: I will make you a potion that will turn you into a human for three days. Got that? Three days. Now listen, this is important: before the sun sets on the third day, you've got to get ol' princey to fall in love with you, that is, he's got to kiss you; not just any kiss, this kiss of True Love. If he does kiss you before the sun sets on the third day, you'll remain human permanently! But, if he doesn't, you turn back into a mermaid and... you belong to me!"", 'No, Ariel!', 'Have we got a deal?', ""If I become human, I'll never be with my father or sisters again.\xa0"", ""That's right! But, you'll have, your man. Life's full of tough choices, isn't it? Oh! And there is, one...more...thing! We haven't discussed the subject of payment"", ""But I don't have any—"", ""I'm not asking much. Just a token, really, a trifle. You'll never even miss it. What I want from you is... your voice"", 'My voice?', ""You've got it, sweet cakes. No more talking, singing, zip!"", 'But without my voice, how can I—', ""You'll have your looks! Your pretty face! And don't underestimate the importance of body language, ha!"", '(sung)', ""The men up there don't like a lot of blabber"", 'They think a girl who gossips is a bore', ""Yes, on land it's much preferred"", 'For ladies not to say a word', 'And after all, dear, what is idle prattle for?', ""Come on, they're not all that impressed with conversation"", 'True gentlemen avoid it when they can', 'But they dote and swoon and fawn', ""On a lady who's withdrawn"", ""It's she who holds her tongue who gets a man"", 'Come on, you poor unfortunate soul', 'Go ahead, make your choice!', ""I'm a very busy woman"", ""And I haven't got all day"", ""It won't cost much"", 'Just your voice!', 'You poor unfortunate soul', ""It's sad, but true"", 'If you want to cross a bridge, my sweet', ""You've got to pay the toll"", 'Take a gulp and take a breath', 'And go ahead and sign the scroll!', ""Flotsam, Jetsam, now I've got her, boys!"", 'The boss is on a roll!', 'This poor unfortunate soul', 'Beluga, sevruga', 'Come winds of the Caspian Sea', 'Larengix glaucitis', 'Et max laryngitis', 'La voce to me', '(spoken)', 'Now, sing.\xa0', 'Ah, ah', 'Ah, ah', 'Ah, ah', 'Keep singing!']"
You Never Know,Cast of High School Musical: The Musical: The Series,spotify:track:01tNpXoTjrqvb1zhG6wmop,"['But the best is yet to come, woah', 'I open my eyes and I can see the horizon', 'And the thrill’s indescribable', 'In the California sun, it shows', 'You never know which way the ride could take you', 'Or how a breeze can make you start down a brand new road', ""You never know what place you're gonna end up"", ""Even better than you dreamt of, right where you're meant to go"", 'You never know, know', 'You never know, know', 'This summer is mine, I’m gonna give it a try', 'Another season of life for me', ""And I don't know what happens next, no"", ""But I'll embrace the mystery, see the forest for the trees"", ""'Cause branchin' out, there's no tellin' how much I can grow"", 'You never know which way the ride could take you', 'Or how a breeze can make you start down a brand new road', ""You never know what place you're gonna end up"", 'Even better than you dreamt of, right where you’re meant to go', 'You never know, know', 'You never know, know (You never know)', 'So, this is eighteen for me', ""There’s somethin' waitin’ for me"", 'So, this is eighteen for me', 'You never know which way the ride could take you', 'Or how a breeze can make you start down a brand new road', ""You never know what place you're gonna end up"", ""Even better than you dreamt of, right where you're meant to go"", 'You never know, know', 'You never know, know', 'You never know, know (So, this is eighteen for me)', ""(There's somethin’ waitin' for me) You never know, know""]"
The Gospel Truth I / Main Titles - Hercules,Cheryl Freeman,spotify:track:6uW03WHG3qv2FzxPIW6SUP,"['Goddesses of the arts', 'And proclaimers of heroes', 'Heroes like Hercules', 'Honey you mean Hunk-ules!', ""Woohoo, I'd like to make some sweet music—"", 'Our story actually begins long before Hercules', 'Many eons ago', '(sung)', 'Back when the world was new', 'The planet Earth was down on its luck', 'And everywhere gigantic brutes called Titans ran amok', 'It was a nasty place!', 'There was a mess wherever you stepped', 'Where chaos reigned and earthquakes and volcanoes never slept', 'Woo! Say it, girlfriend!', 'And then along came Zeus', 'He hurled his thunderbolt', 'He zapped', 'Locked those suckers in a vault', ""They're trapped"", 'And on his own stopped chaos in its tracks', ""And that's the gospel truth"", 'The guy was too type A to just relax', ""And that's the world's first dish"", 'Yeah, baby', 'Zeus tamed the globe while still in his youth', ""Though, honey, it may seem imposs'ble"", ""That's the gospel truth"", 'On Mount Olympus, life was neat', 'And smooth as sweet vermouth', ""Although, honey, it may seem imposs'ble""]"
All I Want,Olivia Rodrigo,spotify:track:1v6svH1Fyx9C1nIt1mA2DT,"[""And\u2005he's perfect on paper, but he's\u2005lying to my face"", ""Does he think that I'm the kinda girl who needs to be saved?"", ""And there's one more boy, he's from my past"", ""We fell in love, but it didn't last"", ""'Cause the second I figure it out, he pushes me away"", ""And I won't fight for love if you won't meet me halfway"", ""And I say that I'm through, but this song's still for you"", 'All I want is love that lasts', 'Is all I want too much to ask?', 'Is it something wrong with me?', 'All I want is a good guy', 'Are my expectations far too high?', 'Try my best, but what can I say?', 'All I have is myself at the end of the day', ""But shouldn't that be enough for me?"", 'Ooh-ooh-ooh-ooh, ooh-ooh', 'And I miss the days when I was young and naive', 'I thought the perfect guy would come and find me', ""Now happy ever after, it don't come so easily"", 'All I want is love that lasts', 'Is all I want too much to ask?', 'Is it something wrong with me? Oh, ooh', 'All I want is a good guy', 'Are my expectations far too high?', 'Try my best but what can I say?', 'All I have is myself at the end of the day']"
One Jump Ahead,Brad Kane,spotify:track:4wN8Ov3kPZdkJ8XcYxYUGz,"[""I steal only what I can't afford"", '(spoken)', ""That's everything!"", '(sung)', 'One jump ahead of the lawmen', ""That's all, and that's no joke"", ""These guys don't appreciate I'm broke"", 'Riffraff!', 'Street rat!', 'Scoundrel!', 'Take that!', 'Just a little snack, guys', 'Rip him open, take it back, guys', 'I can take a hint, gotta face the facts', ""You're my only friend, Abu"", 'Who?', '(sung)', ""Oh, it's sad, Aladdin's hit the bottom"", ""He's become a one-man rise in crime"", ""I'd blame parents, except he hasn't got 'em"", 'Gotta eat to live, gotta steal to eat', 'Tell you all about it when I got the time', 'One jump ahead of the slowpokes', 'One skip ahead of my doom', 'Next time, gonna use a nom de plume', 'One jump ahead of the hitmen', 'One hit ahead of the flock', ""I think I'll take a stroll around the block"", 'Stop, thief!', 'Vandal!', 'Abu!', 'Scandal!', ""Let's not be too hasty"", ""Still, I think he's rather tasty"", 'Gotta eat to live, gotta steal to eat', ""Otherwise, we'd get along"", 'Wrong!', 'One jump ahead of the hoofbeats (Vandal!)', 'One hop ahead of the hump (Street rat!)', 'One trick ahead of disaster (Scoundrel!)', ""They're quick, but I'm much faster (Riffraff!)"", 'Here goes, better throw my hand in', ""Wish me happy landin'""]"
Remember Me (Ernesto de la Cruz),Benjamin Bratt,spotify:track:4ljlAxfaEjO4Q4g9FMtVj4,"[""For even if I'm far away, I hold you in my heart"", 'I sing a secret song to you each night we are apart', 'Remember me though I have to travel far', 'Remember me each time you hear a sad guitar', ""Know that I'm with you the only way that I can be"", ""Until you're in my arms again, remember me"", 'Remember me though I have to say goodbye', ""Remember me, don't let it make you cry"", ""For even if I'm far away, I hold you in my heart"", 'I sing a secret song to you each night we are apart', 'Remember me though I have to travel far', 'Remember me each time you hear a sad guitar', ""Know that I'm with you the only way that I can be""]"
Carried Me With You,Brandi Carlile,spotify:track:0HL3y3bsKSARBSP0qaImwb,"['Through the drifting sands\u2005of\u2005time', 'I got your\u2005back and you got mine', 'If you\u2005bear a heavy load', ""I'll be your wheels, I'll be the\u205froad"", ""I'll\u205fsee\u205fus through the\u205fthick and thin"", 'For\u205flove and loss until the end', ""'Cause you carried me with you"", 'From the highest of the peaks', 'To the darkness of the blue', 'I was just too blind to see', 'Like a lighthouse in a storm', 'You were always guiding me', ""Yeah, it's true"", 'You carried me with you', 'From the day it all began', 'Yeah, you were there, you took my hand', 'And when I hurt a bit too deep', 'You watched me as I fell asleep', 'And when my head was in the clouds', 'You found a way to pull me out', 'You picked my heart up off the ground', 'And it showed me love was all around', 'Yeah, you carried me with you', 'From the highest of the peaks', 'To the darkness of the blue', 'I was just too blind to see', 'Like a lighthouse in a storm', 'You were always guiding me', ""Yeah, it's true"", 'You carried me with you', ""Oh, we'll be sittin' on the world together (Ooh-ooh)"", ""Watchin' as the days turn into night (Ooh-ooh)"", 'We know how to brave the stormy weather (Ooh-ooh)', ""And we're never givin' up without a fight"", 'If you should ever bear a heavy load', ""I'll be your wheels, I'll be the road"", ""I'll see us through the thick and thin"", 'For love and loss until the end', ""'Cause you carried me with you"", 'From the highest of the peaks', 'To the darkness of the blue', 'I was just too blind to see', 'Like a lighthouse in a storm', 'You were always guiding me', ""Yeah, it's true"", 'You carried me with you']"
