Track Name,Artist Name,URI,Lyrics
No Scrubs,TLC,spotify:track:1KGi9sZVMeszgZOWivFpxs,"['And is also known as a busta', ""Always talkin' 'bout what he wants"", 'And just sits on his broke ass, so', ""No, I don't want your number"", ""No, I don't wanna give you mine and"", ""No, I don't wanna meet you nowhere"", ""No, don't want none of your time and"", ""No, I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""Well a scrub checkin' me, but his game is kinda weak"", 'And I know that he cannot approach me', ""'Cause I'm lookin' like class and he's lookin' like trash"", ""Can't get wit' a deadbeat ass, so"", ""No, I don't want your number"", ""No, I don't wanna give you mine and"", ""No, I don't wanna meet you nowhere"", ""No, don't want none of your time"", ""No, I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""If you don't have a car and you're walkin'"", ""Oh, yes son, I'm talkin' to you"", 'If you live at home with your momma', ""Oh, yes son, I'm talkin' to you (Baby)"", ""If you have a shorty that you don't show love"", ""Oh, yes son, I'm talkin' to you"", 'Wanna get with me with no money', ""Oh no, I don't want no"", 'No scrub', 'No scrub, no, no', 'No scrub, no, no, no, no', 'No scrub, no, no', ""No, I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Oh, trying to holla at me', ""I don't want no scrub (No)"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me (Yeah)', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me"", ""Hangin' out the passenger side of his best friend's ride"", 'Trying to holla at me', ""I don't want no scrub"", ""A scrub is a guy that can't get no love from me""]"
Always On Time,Ja Rule,spotify:track:2lXJr5BkUPZpQUV2ZGN1Wv,"['Gave you my', 'Baby be mine', 'Always there when you call', 'Always on time', 'Gave you my', 'Baby', ""Baby, I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all (Uh)', 'Now baby be mine (yeah, yeah)', ""I'm not always there when you call (uh huh)"", ""But I'm always on time (holla back)"", 'And I gave you my all (beyotch, heh, heh)', 'Now baby be mine', ""C'mon and get a piece of this late-night lover"", 'You know, the one that swing dick like no other (shit)', 'I know, I got a lot of things I need to explain', 'But, baby, you know the name, and love is about pain', 'So, stop the complaints and drop the order restraints', ""Our sex life's a game, so back me down in the paint"", ""'Cause I can't wait no more"", ""'Cause it's about a quarter past three and shorty's eyein' me"", 'I got the Bentley valeted', ""And I'm just outside of Jersey, past the Palisades"", ""And I'd love to see that ass in boots and shades"", ""Throw down on the bed while I'm yanking your braids"", ""Thug style, you never thought I'd make you smile"", ""While I'm smackin' your ass and fucking you all wild"", 'But we share something so rare, but who cares, you care', ""Baby, I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all', 'Now baby be mine', ""I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all', 'Now baby be mine', ""Girl, get a grip, c'mon, pull it together"", ""It's only a sunshower, we been through worse weather"", 'Like, the stormy nights you wrote a Dear Ja letter', 'And took my Benz and keyed and cut the leather', 'Bitch, you know better, we live M-O-B', 'Money over bitches, Murder, I.N.C', 'I got two or three hoes for every V', ""And I keep 'em drugged up off that ecstasy"", ""I'm a playground legend like Kirkland Pee-wee"", 'Name a nigga in the league got more game than me', ""I play hard, there's so many women I fathered"", ""Meet 'em with scars and send 'em home hot and bothered"", ""Truth or dare, this life ain't apparently fair"", 'And a love with no glare is a crystal stare', 'But we share something so rare, but who cares, you care', ""Baby, I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all', 'Now baby be mine', ""I'm not always there when you call"", ""But I'm always on time (yeah)"", 'And I gave you my all (yo)', 'Now baby be mine', ""Oh I, feelin' like you livin' a, double life"", ""'Cause you don't be coming home, sometimes"", ""Baby, but you're always, on time, checking for one time"", 'You and I, got a special bond together', 'We go back like bombers, boo, in the coldest weather', 'And when I play, you play the same way', ""You freak me baby, I fuck you crazy, then I'm gone"", ""Baby don't really want me to get up and leave off that easy"", ""She'll be wakin' up wet for sheezy"", 'Remind these bitches to mind they business', 'Believe me, this pimp game is very religious', ""And I'm built like the Don Bishop"", ""Gon' keep this money-green Benz and my hoes as my witness"", 'The life we share is a thug affair', 'But who cares, you care', ""Baby, I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all', 'Now baby be mine', ""I'm not always there when you call"", ""But I'm always on time"", 'And I gave you my all', 'Now baby be mine', 'Always there when you call', 'Always on time', 'Gave you my', 'Baby be mine', 'Always there when you call', 'Always on time', 'Gave you my', 'Baby be mine', 'Here at W-I-Z, we play nothing but the hits', 'Nothing but the hits']"
Ride Wit Me,Nelly,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,"['Where they at? Where they at?', 'Where they at? Where they at?', 'Come on, now', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', 'In the club on the late night, feeling right', 'Looking, trying to spot something real nice', 'Looking for a little shorty I noticed so that I can take home', '(I can take home) She can be', '18 (18) with an attitude', 'Or 19, kinda snotty, acting real rude', ""But as long as you a thicy-thicy-thic girl you know that it's on"", ""(You know that it's on) I peep something"", 'Coming towards me on the dance floor, sexy and real slow', 'Saying she was peeping and I dig the last video', '""So when Nelly, can we go?"" How could I tell her no?', 'Her measurements was 36-25-34, yelling', '""I like the way you brush your hair', 'And I like those stylish clothes you wear', 'I like the way the light hit the ice and glare', 'And I can see you, boo, from way over there""', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', ""Face and body Frontenac, don't know how to act"", ""Without no vouchers on her boots she's bringing nothing back"", 'You should feel the impact, shop on plastic', ""When the sky's the limit and them haters can't get past that"", 'Watch me as I gas that 4 dot 6 Range', 'Watch the candy paint change, every time I switch lanes', 'It feel strange now, making a living off my brain', ""Instead of 'caine now, I got the title from my"", 'Momma put the whip in my own name now, damn shit done', 'Changed now, running credit checks with no shame now', ""I feel the fame now (come on), I can't complain now (no more)"", ""Shit I'm the mayne now, in and out my own town"", ""I'm getting pages out of New Jersey from Courtney B"", 'Telling me about a party up in NYC', 'And can I make it? Damn right, I be on the next flight', ""Paying cash; first class - sitting next to Vanna White, c'mon"", 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', 'Check, check, yo', ""I know something you don't know"", ""And I've got something to tell ya"", 'You won’t believe how many people straight doubted the flow', 'Most said that I was a failure', 'But now the same motherfuckers asking me for dough', 'And I\'m yelling: ""I can\'t help ya""', '""But Nelly can we get tickets to the next show?""', ""Hell no (what's witchyou?!) you for real?!"", ""Hey yo, now that I'm a fly guy, and I fly high"", 'Niggas want to know why, why I fly by', ""But yo, it's all good, Range Rover all wood"", 'Do me like you should, fuck me good, suck me good', 'We be them stud niggas, ""wishing you was"" niggas', ""Popping like we drug dealers, sipping Chrissy, bubb' macking"", 'Honey in the club, me in the Benz', 'Icy grip, telling me to leave with you and your friends', 'So if shorty wanna... knock, we knocking to this', 'And if shorty wanna... rock, we rocking to this', ""And if shorty wanna... pop, we popping the Crist'"", 'Shorty wanna see the ice, then I ice the wrist', 'City talk, Nelly listen; Nelly talk, city listen', 'When I fuck fly bitches; when I walk pay attention', ""See the ice and the glist'; niggas staring, know they diss"", 'Honies looking all ""they wish,"" come on boo, gimme kiss, c\'mon', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E', 'Oh, why must I feel this way?', '(Hey, must be the money!)', 'Hey, must be the money!', 'Hey, must be the money!', 'Hey, must be the money!', 'Must be the money!', 'If you wanna go and take a ride with me', ""We 3-wheeling in the fo' with the gold D's"", 'Oh, why do I live this way?', '(Hey, must be the money!)', 'If you wanna go and get high with me', 'Smoke a L in the back of the Benz-E']"
Say My Name,Destiny's Child,spotify:track:7H6ev70Weq6DdpZyyTmUXk,"['If no one is around you', 'Say, “Baby, I love you”', ""If you ain't runnin' game"", 'Say my name, say my name', ""You actin' kinda shady"", 'Ain\'t callin\' me ""Baby""', 'Why the sudden change?', 'Say my name, say my name', 'If no one is around you', 'Say, “Baby, I love you”', ""If you ain't runnin' game"", 'Say my name, say my name', ""You actin' kinda shady"", 'Ain\'t callin\' me ""Baby""', 'Better say my name', 'Any other day I would call you would say (Say)', '""Baby, how\'s your day?"" But today it ain\'t the same', 'Every other word is ""Uh-huh (Uh-huh), yeah, okay"" (Okay)', 'Could it be that you are at the crib with another lady? (Another lady)', 'If you took it there first of all let me say (Say)', 'I am not the one to sit around and be played', ""So prove yourself to me if I'm the girl that you claim (Claim)"", ""Why don't you say the things that you said to me yesterday? (Yesterday)"", 'I know you say that I am assuming things', ""Something's goin' down, that's the way it seems"", ""Shouldn't be no reason why you're actin' strange"", ""If nobody's holding you back from me"", ""'Cause I know how you usually do"", ""Where you're sayin' everything to me times two"", ""Why can't you just tell the truth?"", ""If somebody's there then tell me who"", 'Say my name, say my name (Say my name, is around you)', 'If no one is around you', 'Say, “Baby, I love you” (Love you)', ""If you ain't runnin' game"", 'Say my name, say my name (Say my name, say my name)', ""You actin' kinda shady"", 'Ain\'t callin\' me ""Baby"" (Baby, hey, yeah)', 'Why the sudden change?', 'Say my name, say my name', 'If no one is around you (Yeah, yeah, yeah)', 'Say, “Baby, I love you”', ""If you ain't runnin' game (No, no)"", 'Say my name, say my name', ""You actin' kinda shady"", 'Ain\'t callin\' me ""Baby""', 'Better say my name', 'What is up with this? Tell the truth, who you with? (With)', 'How would you like it if I came over with my clique?', ""Don't try to change it now sayin' you gotta bounce (Bounce)"", 'When two seconds ago said you just got in the house (The house)', ""It's hard to believe that you are at home by yourself (By yourself)"", 'When I just heard the voice, heard the voice of someone else', 'Just this question, why do you feel (Feel) you gotta lie? (L-Lie)', ""Gettin' caught up in your game when you cannot say my name"", '(Say my, say my name)', 'I know you say that I am assuming things', ""Something's goin' down, that's the way it seems"", ""Shouldn't be no reason why you're actin' strange"", ""If nobody's holding you back from me"", ""'Cause I know how you usually do"", ""Where you're sayin' everything to me times two"", ""Why can't you just tell the truth?"", ""If somebody's there then tell me who"", 'Say my name, say my name (Say my name)', 'If no one is around you', 'Say, “Baby, I love you” (I love you)', ""If you ain't runnin' game"", 'Say my name, say my name (Say my name, say my name)', ""You actin' kinda shady (Say my name)"", 'Ain\'t callin\' me ""Baby""', 'Why the sudden change? (Sudden change)', 'Say my name, say my name (Say my name)', ""If no one is around you (If ain't nothin' changed, oh)"", 'Say, “Baby, I love you”', ""If you ain't runnin' game (Baby, say my name)"", 'Say my name, say my name', ""You actin' kinda shady (Ooh, whoa, yeah)"", 'Ain\'t callin\' me ""Baby""', 'Better say my name', 'Where my ladies at?', ""Yeah, yeah, yeah, yeah, yeah (Can you say that? C'mon)"", 'Yeah, yeah, yeah, yeah (Yeah, yeah, yeah)', 'Yeah, yeah, yeah, yeah (Yeah, yeah, yeah) (All the girls say)', ""Yeah, yeah, yeah, yeah (Yeah, yeah, yeah) (I can't)"", 'Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah', 'Yeah, yeah, yeah, yeah (Yeah, yeah, yeah)', 'Yeah, yeah, yeah, yeah (Yeah, yeah, yeah)', 'Yeah, yeah, yeah, yeah (Yeah, yeah, yeah)', 'Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah (Break it down)', 'Oh-ooh, whoa-whoa', ""(Uh, uh-uh, D-C, take it to the bridge, c'mon)"", 'I know you say that I am assuming things', ""Something's goin' down, that's the way it seems"", ""Shouldn't be no reason why you're actin' strange"", ""If nobody's holding you back from me"", ""'Cause I know how you usually do"", ""Where you're sayin' everything to me times two"", ""Why can't you just tell the truth?"", ""If somebody's there then tell me who"", 'Say my name, say my name', 'If no one is around you (If no one is around you)', 'Say, “Baby, I love you”', ""If you ain't runnin' game (Call me your boo)"", 'Say my name, say my name', ""You actin' kinda shady (And tell me what you'd like to do, whoa)"", 'Ain\'t callin\' me ""Baby""', 'Why the sudden change?', 'Say my name, say my name', 'If no one is around you', 'Say, “Baby, I love you”', ""If you ain't runnin' game"", 'Say my name, say my name', ""You actin' kinda shady (Shady)"", 'Ain\'t callin\' me ""Baby"" (Baby)', 'Better say my name', 'Say my name, say my name', 'If no one is around you', 'Say, “Baby, I love you” (Say, ""Baby, I love you"")', ""If you ain't runnin' game"", 'Say my name, say my name (Say my name)', ""You actin' kinda shady (Say my name)"", 'Ain\'t callin\' me ""Baby""', 'Why the sudden change? (Yeah, yeah, yeah, yeah)', 'Say my name, say my name (Yeah, yeah, yeah, yeah)', 'If no one is around you (Yeah, yeah, yeah, yeah)', 'Say, “Baby, I love you” (Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah)', ""If you ain't runnin' game (Yeah, yeah, yeah, yeah)"", 'Say my name, say my name (Yeah, yeah, yeah, yeah)', ""You actin' kinda shady (Yeah, yeah, yeah, yeah)"", 'Ain\'t callin\' me ""Baby"" (Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah)', 'Better say my name']"
Rock The Boat,Aaliyah,spotify:track:0qvlhVNm7L5IWabWF5hlEL,"['Mmm, yeah', 'Boy, you know you make me float', 'Boy, you really get me high', ""Ooh, I feel like I'm on dope"", ""'Cause you, you serve me on a regular (You serve me on a regular)"", 'Boy, you need to tie this rope', 'Oh, before we drift any deeper (Before we drift any deeper)', 'Baby, now hold me close', ""Let's take this overboard now"", 'I want you to rock the boat, rock the boat (Mmm)', 'Rock the boat, rock the boat (Yeah)', 'Work it in the middle, work the middle', 'Work the middle, work the middle', 'Change positions on me', 'New position (Oh), new position', 'Now stroke it, baby, stroke it for me (Yeah)', 'Stroke it for me, stroke it for me', 'Ooh, baby, I love your stroke', ""'Cause you, 'cause you get me where I'm going"", ""'Cause you get me where I'm going, yeah"", ""And truly you'll get my vote"", ""'Cause I believe, I believe you know just what you're doing now"", ""Baby, now we can coast (Let's coast, let's coast)"", ""Let's don't get in a hurry"", ""Oh, no, that's too slow"", ""Hey, go 'head and put that thing in overdrive"", 'I want you to rock the boat, rock the boat (Ooh)', 'Rock the boat, rock the boat (Hey)', 'Work it in the middle, work the middle', 'Work it, babe, work it, baby (Work the middle, work the middle)', 'Change positions on me', 'New position (Oh), new position', 'Now stroke it, baby, stroke it for me', 'Stroke it for me, stroke it for me', 'I want you to rock the boat, rock the boat', 'Rock the boat, rock the boat (Hey)', 'Work it in the middle, work the middle', 'Work the middle (Ooh), work the middle (Hey)', 'Change positions on me', 'New position (Ooh), new position', 'Now stroke it, baby, stroke it for me (Yeah)', 'Stroke it for me, stroke it for me', 'Stroke it for me', 'Mmm, stroke it, baby, stroke it, baby', 'Mmm, work it, baby, work it, baby', 'Oh, stroke it', 'There is something I want you to do for me', 'I want you to use yourself (Hey)', ""Like you've never, ever used to do before (Never)"", 'To explore my body (Explore it, baby)', 'Until you reach the shore (Yeah)', ""I'll be calling, calling for more (Calling)"", 'Rock the boat, rock the boat (Oh)', 'Rock the boat, rock the boat', 'Work it in the middle', 'Mmm, work it, baby, work it, baby (Work the middle, work the middle)', 'Change positions on me (Mmm, change)', 'New position, new position (Hey)', 'Now stroke it for me, stroke it for me (Baby)', 'Stroke it for me, stroke it for me', 'I want you to rock the boat, rock the boat (Ooh)', 'Rock the boat, rock the boat', 'Work it in the middle, work the middle (Mmm, work it, yeah)', 'Work the middle, work the middle', 'Change positions on me', 'New position, new position (Change)', 'Now stroke it for me, stroke it for me (Yeah)', 'Stroke it for me, stroke it for me', 'Rock the boat, rock the boat', 'Rock the boat, rock the boat', 'Work the middle, work the middle', 'Work the middle, work the middle', 'Change positions on me', 'New position, new position', 'Stroke it for me, stroke it for me', 'Stroke it for me, stroke it for me', 'Rock the boat, rock the boat']"
Pony,Ginuwine,spotify:track:6mz1fBdKATx6qP4oP1I65G,"['Someone who knows how to ride', 'Without even falling off', 'Gotta be compatible takes me to my limits', 'Girl when I break you off', ""I promise that you won't wanna get off"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", 'Sitting here flossing', 'Peeping your steelo', 'Just once if I have the chance', 'The things I would do to you', 'You and your body, every single portion', 'Send chills up and down your spine', 'Juices flowing down your thigh', ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If we're gonna get nasty baby"", ""First we'll show and tell"", 'Till I reach your pony tail', 'Lurk all over and through you baby', 'Until we reach the stream', ""You'll be on my jockey team"", '(Ooooh)', ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", ""If you're horny, let's do it, ride it, my pony"", ""My saddle's waitin', come and jump on it"", 'Ride it', 'My saddle', 'They throw the best damn party', 'They throw the best damn party', 'They throw the best damn party', 'They throw the best damn party', 'They throw the best damn party', 'They throw the best damn party', ""It's the urban up in here, A.K.A"", 'Throw the best damn party They throw the best']"
Been Waiting,Jessica Mauboy,spotify:track:3a0Qs1ZqkjTVne2XJuSGQw,"['So afraid if I do things will never be the same', 'I gotta work it out, times really running out', ""Don't know what to do but I know I gotta say it now"", ""Don't wanna lose and friend but why should I pretend"", ""That I don't love you when I've waited so long"", '(So long) been waiting (so long) been waiting (so long)', ""I can't hold it back cause I've been waiting so long"", 'Been waiting (so long) been waiting (so long)', ""Been waiting (so long) I've been waiting so long"", ""I've been trying to tell ya, tell ya"", 'That we should be together, everyday', ""Boy you're giving me something, something, oh"", ""And I'm crazy in love with all you do"", ""Boy you're giving me something, something, something"", 'Something, something, something, something, something', 'When you come to me and say some other girl has broke your heart once again', ""Will you every learn, all this time I've been patiently"", ""Hoping that you would notice me, you need to know that I've been waiting so long"", '(So long) been waiting (so long) been waiting (so long)', ""I can't hold it back cause I've been waiting so long"", 'Been waiting (so long) been waiting (so long)', ""Been waiting (so long) I've been waiting so long"", ""I've been trying to tell ya, tell ya"", 'That we should be together, everyday', ""Boy you're giving me something, something, oh"", ""And I'm crazy in love with all you do"", ""Boy you're giving me something, something, something"", 'Something, something, something, something, something', 'You might also like(So long) been waiting (so long) been waiting (so long)', ""I can't hold it back cause I've been waiting so long"", 'Been waiting (so long) been waiting (so long)', ""Been waiting (so long) I've been waiting so long"", ""I've been trying to tell ya, tell ya"", 'That we should be together, everyday', ""Boy you're giving me something, something, oh"", ""And I'm crazy in love with all you do"", ""Boy you're giving me something, something, something""]"
7 Days,Craig David,spotify:track:0gPQTLaqHDgdupKEok7J2x,"['Craig David', '7 days', 'Check it out, yeah', 'On my way to see my friends', 'Who lived a couple blocks away from me (Oh)', 'As I walked through the subway', 'It must have been about quarter past three', 'In front of me', 'Stood a beautiful honey with a beautiful body (Body)', 'She asked me for the time', ""I said it'd cost her a name"", 'A six digit number and a date with me tomorrow at nine', 'Did she decline? No', ""Didn't she mind? I don't think so"", 'Was it for real? Damn sure', 'What was the deal? A pretty girl, age twenty-four', ""So was she keen? She couldn't wait"", 'Cinnamon queen? Let me update', 'What did she say?', 'She said she\'d, ""Love to rendezvous""', 'She asked me, ""What we were gonna do?""', ""Said we'd start with a bottle of Moet for two"", 'Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday', 'I met this girl on Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday', 'Nine was the time', ""'Cause I'll be getting mine"", 'And she was looking fine', 'Smooth talker', 'She told me', ""She'd love to unfold me all night long"", 'Ooh, I loved the way she kicked it', 'From the front to back she flipped it', '(Back she flipped it, the way she kicked it)', 'And I, oh-oh, I, yeah', ""Hope that she'd care"", ""'Cause I'm a man who'll always be there (Ooh, yeah)"", ""I'm not a man to play around, baby (Ooh, yeah)"", ""'Cause a one night stand isn't really fair"", ""From the first impression girl, hmm, you don't seem to be like that"", ""'Cause there's no need to chat 'for there'll be plenty time for that"", 'From the subway to my home', 'Endless ringing off my phone', ""When you're feeling all alone"", 'All you gotta do', 'Is just call me, call me', 'Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday', 'I met this girl on Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday', '(Break it down, break it down)', 'Since I met this special lady', 'Ooh, yeah', ""I can't get her off my mind"", ""She's one of a kind"", ""And I ain't about to deny it"", ""It's a special kind of thing"", 'With you, oh', 'Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday', 'I met this girl on Monday', 'Took her for a drink on Tuesday', 'We were making love by Wednesday', 'And on Thursday and Friday and Saturday, we chilled on Sunday']"
